nucleo,line_id,origen_nombre,destino_nombre,llegada_teorica_utc,consultado_en_utc,horizonte_min,regime,degradado,retraso_predicho_s,retraso_real_s,error_retraso_s,llegada_estimada_utc,llegada_real_utc,error_llegada_s,via,estado
75348C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T16:37:00Z,2026-09-13T15:58:23Z,38.6,A,,285.6,1140.0,-854.4,2026-09-13T16:41:45Z,2026-09-13T16:56:00Z,-855.0,parada,ok
75348C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T16:37:00Z,2026-09-13T15:59:43Z,37.3,A,,304.1,1140.0,-835.9,2026-09-13T16:42:04Z,2026-09-13T16:56:00Z,-836.0,parada,ok
75248C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T16:51:00Z,2026-09-13T15:58:23Z,52.6,B,,336.4,660.0,-323.6,2026-09-13T16:56:36Z,2026-09-13T17:02:00Z,-324.0,parada,ok
75248C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T16:51:00Z,2026-09-13T15:59:43Z,51.3,B,,336.1,660.0,-323.9,2026-09-13T16:56:36Z,2026-09-13T17:02:00Z,-324.0,parada,ok
75248C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T16:51:00Z,2026-09-13T16:03:03Z,48.0,A,,163.7,660.0,-496.3,2026-09-13T16:53:43Z,2026-09-13T17:02:00Z,-497.0,parada,ok
75152C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T16:55:00Z,2026-09-13T15:58:23Z,56.6,B,,320.1,60.0,260.1,2026-09-13T17:00:20Z,2026-09-13T16:56:00Z,260.0,parada,ok
75152C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T16:55:00Z,2026-09-13T15:59:43Z,55.3,B,,318.0,60.0,258.0,2026-09-13T17:00:18Z,2026-09-13T16:56:00Z,258.0,parada,ok
75152C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T16:55:00Z,2026-09-13T16:03:03Z,52.0,B,,313.4,60.0,253.4,2026-09-13T17:00:13Z,2026-09-13T16:56:00Z,253.0,parada,ok
75350C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:07:00Z,2026-09-13T15:58:23Z,68.6,B,,351.5,2880.0,-2528.5,2026-09-13T17:12:51Z,2026-09-13T17:55:00Z,-2529.0,delay_tren,ok
75350C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:07:00Z,2026-09-13T15:59:43Z,67.3,B,,368.0,2880.0,-2512.0,2026-09-13T17:13:08Z,2026-09-13T17:55:00Z,-2512.0,delay_tren,ok
75350C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:07:00Z,2026-09-13T16:03:03Z,64.0,B,,367.3,2880.0,-2512.7,2026-09-13T17:13:07Z,2026-09-13T17:55:00Z,-2513.0,delay_tren,ok
75350C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:07:00Z,2026-09-13T16:23:04Z,43.9,A,,209.0,2880.0,-2671.0,2026-09-13T17:10:29Z,2026-09-13T17:55:00Z,-2671.0,delay_tren,ok
27067C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:09:00Z,2026-09-13T15:58:23Z,70.6,B,,60.5,180.0,-119.5,2026-09-13T17:10:00Z,2026-09-13T17:12:00Z,-120.0,parada,ok
27067C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:09:00Z,2026-09-13T15:59:43Z,69.3,B,,80.0,180.0,-100.0,2026-09-13T17:10:20Z,2026-09-13T17:12:00Z,-100.0,parada,ok
27067C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:09:00Z,2026-09-13T16:03:03Z,66.0,B,,60.1,180.0,-119.9,2026-09-13T17:10:00Z,2026-09-13T17:12:00Z,-120.0,parada,ok
27284C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:15:00Z,2026-09-13T15:58:23Z,76.6,B,,224.4,180.0,44.4,2026-09-13T17:18:44Z,2026-09-13T17:18:00Z,44.0,parada,ok
27284C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:15:00Z,2026-09-13T15:59:43Z,75.3,B,,248.5,180.0,68.5,2026-09-13T17:19:08Z,2026-09-13T17:18:00Z,68.0,parada,ok
27284C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:15:00Z,2026-09-13T16:03:03Z,72.0,B,,253.7,180.0,73.7,2026-09-13T17:19:13Z,2026-09-13T17:18:00Z,73.0,parada,ok
75250C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:21:00Z,2026-09-13T15:58:23Z,82.6,B,,327.0,480.0,-153.0,2026-09-13T17:26:27Z,2026-09-13T17:29:00Z,-153.0,parada,ok
75250C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:21:00Z,2026-09-13T15:59:43Z,81.3,B,,347.2,480.0,-132.8,2026-09-13T17:26:47Z,2026-09-13T17:29:00Z,-133.0,parada,ok
75250C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:21:00Z,2026-09-13T16:03:03Z,78.0,B,,323.9,480.0,-156.1,2026-09-13T17:26:23Z,2026-09-13T17:29:00Z,-157.0,parada,ok
75250C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:21:00Z,2026-09-13T16:23:04Z,57.9,B,,329.7,480.0,-150.3,2026-09-13T17:26:29Z,2026-09-13T17:29:00Z,-151.0,parada,ok
75250C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:21:00Z,2026-09-13T16:43:06Z,37.9,A,,272.6,480.0,-207.4,2026-09-13T17:25:32Z,2026-09-13T17:29:00Z,-208.0,parada,ok
75154C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:25:00Z,2026-09-13T15:58:23Z,86.6,B,,315.1,60.0,255.1,2026-09-13T17:30:15Z,2026-09-13T17:26:00Z,255.0,parada,ok
75154C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:25:00Z,2026-09-13T15:59:43Z,85.3,B,,313.1,60.0,253.1,2026-09-13T17:30:13Z,2026-09-13T17:26:00Z,253.0,parada,ok
75154C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:25:00Z,2026-09-13T16:03:03Z,82.0,B,,321.7,60.0,261.7,2026-09-13T17:30:21Z,2026-09-13T17:26:00Z,261.0,parada,ok
75154C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:25:00Z,2026-09-13T16:23:04Z,61.9,B,,298.4,60.0,238.4,2026-09-13T17:29:58Z,2026-09-13T17:26:00Z,238.0,parada,ok
27069C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:33:00Z,2026-09-13T15:58:23Z,94.6,B,,70.9,420.0,-349.1,2026-09-13T17:34:10Z,2026-09-13T17:40:00Z,-350.0,parada,ok
27069C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:33:00Z,2026-09-13T15:59:43Z,93.3,B,,71.5,420.0,-348.5,2026-09-13T17:34:11Z,2026-09-13T17:40:00Z,-349.0,parada,ok
27069C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:33:00Z,2026-09-13T16:03:03Z,90.0,B,,102.5,420.0,-317.5,2026-09-13T17:34:42Z,2026-09-13T17:40:00Z,-318.0,parada,ok
27069C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:33:00Z,2026-09-13T16:23:04Z,69.9,B,,78.1,420.0,-341.9,2026-09-13T17:34:18Z,2026-09-13T17:40:00Z,-342.0,parada,ok
27286C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:33:00Z,2026-09-13T15:58:23Z,94.6,B,,249.4,60.0,189.4,2026-09-13T17:37:09Z,2026-09-13T17:34:00Z,189.0,parada,ok
27286C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:33:00Z,2026-09-13T15:59:43Z,93.3,B,,281.5,60.0,221.5,2026-09-13T17:37:41Z,2026-09-13T17:34:00Z,221.0,parada,ok
27286C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:33:00Z,2026-09-13T16:03:03Z,90.0,B,,281.5,60.0,221.5,2026-09-13T17:37:41Z,2026-09-13T17:34:00Z,221.0,parada,ok
27286C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:33:00Z,2026-09-13T16:23:04Z,69.9,B,,242.2,60.0,182.2,2026-09-13T17:37:02Z,2026-09-13T17:34:00Z,182.0,parada,ok
75352C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:36:00Z,2026-09-13T16:03:03Z,93.0,B,,354.1,2880.0,-2525.9,2026-09-13T17:41:54Z,2026-09-13T18:24:00Z,-2526.0,delay_tren,ok
75352C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:36:00Z,2026-09-13T16:04:43Z,91.3,B,,354.1,2880.0,-2525.9,2026-09-13T17:41:54Z,2026-09-13T18:24:00Z,-2526.0,delay_tren,ok
75352C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:36:00Z,2026-09-13T16:13:23Z,82.6,B,,354.0,2880.0,-2526.0,2026-09-13T17:41:54Z,2026-09-13T18:24:00Z,-2526.0,delay_tren,ok
75352C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:36:00Z,2026-09-13T16:23:04Z,72.9,B,,319.2,2880.0,-2560.8,2026-09-13T17:41:19Z,2026-09-13T18:24:00Z,-2561.0,delay_tren,ok
75352C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:36:00Z,2026-09-13T16:43:06Z,52.9,B,,363.2,2880.0,-2516.8,2026-09-13T17:42:03Z,2026-09-13T18:24:00Z,-2517.0,delay_tren,ok
27632C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:37:00Z,2026-09-13T15:58:23Z,98.6,B,,44.4,240.0,-195.6,2026-09-13T17:37:44Z,2026-09-13T17:41:00Z,-196.0,parada,ok
27632C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:37:00Z,2026-09-13T15:59:43Z,97.3,B,,31.0,240.0,-209.0,2026-09-13T17:37:31Z,2026-09-13T17:41:00Z,-209.0,parada,ok
27632C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:37:00Z,2026-09-13T16:03:03Z,94.0,B,,53.9,240.0,-186.1,2026-09-13T17:37:53Z,2026-09-13T17:41:00Z,-187.0,parada,ok
27632C8b,C8b,Cercedilla,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:37:00Z,2026-09-13T16:23:04Z,73.9,B,,76.2,240.0,-163.8,2026-09-13T17:38:16Z,2026-09-13T17:41:00Z,-164.0,parada,ok
75852C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T17:45:00Z,2026-09-13T15:58:23Z,106.6,B,,322.6,720.0,-397.4,2026-09-13T17:50:22Z,2026-09-13T17:57:00Z,-398.0,delay_tren,ok
75852C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T17:45:00Z,2026-09-13T15:59:43Z,105.3,B,,312.5,720.0,-407.5,2026-09-13T17:50:12Z,2026-09-13T17:57:00Z,-408.0,delay_tren,ok
75852C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T17:45:00Z,2026-09-13T16:03:03Z,102.0,B,,329.8,720.0,-390.2,2026-09-13T17:50:29Z,2026-09-13T17:57:00Z,-391.0,delay_tren,ok
27071C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:49:00Z,2026-09-13T15:58:23Z,110.6,B,,57.0,720.0,-663.0,2026-09-13T17:49:57Z,2026-09-13T18:01:00Z,-663.0,parada,ok
27071C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:49:00Z,2026-09-13T15:59:43Z,109.3,B,,57.6,720.0,-662.4,2026-09-13T17:49:57Z,2026-09-13T18:01:00Z,-663.0,parada,ok
27071C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:49:00Z,2026-09-13T16:03:03Z,106.0,B,,78.7,720.0,-641.3,2026-09-13T17:50:18Z,2026-09-13T18:01:00Z,-642.0,parada,ok
27071C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:49:00Z,2026-09-13T16:23:04Z,85.9,B,,87.0,720.0,-633.0,2026-09-13T17:50:27Z,2026-09-13T18:01:00Z,-633.0,parada,ok
27071C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T17:49:00Z,2026-09-13T16:43:06Z,65.9,B,,39.3,720.0,-680.7,2026-09-13T17:49:39Z,2026-09-13T18:01:00Z,-681.0,parada,ok
75252C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:51:00Z,2026-09-13T16:18:03Z,93.0,B,,332.5,1080.0,-747.5,2026-09-13T17:56:32Z,2026-09-13T18:09:00Z,-748.0,parada,ok
75252C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:51:00Z,2026-09-13T16:23:04Z,87.9,B,,321.8,1080.0,-758.2,2026-09-13T17:56:21Z,2026-09-13T18:09:00Z,-759.0,parada,ok
75252C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:51:00Z,2026-09-13T16:28:23Z,82.6,B,,327.0,1080.0,-753.0,2026-09-13T17:56:27Z,2026-09-13T18:09:00Z,-753.0,parada,ok
75252C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:51:00Z,2026-09-13T16:43:06Z,67.9,B,,337.5,1080.0,-742.5,2026-09-13T17:56:37Z,2026-09-13T18:09:00Z,-743.0,parada,ok
75252C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T17:51:00Z,2026-09-13T17:03:07Z,47.9,A,,173.3,1080.0,-906.7,2026-09-13T17:53:53Z,2026-09-13T18:09:00Z,-907.0,parada,ok
27288C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:53:00Z,2026-09-13T15:58:23Z,114.6,B,,225.6,180.0,45.6,2026-09-13T17:56:45Z,2026-09-13T17:56:00Z,45.0,parada,ok
27288C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:53:00Z,2026-09-13T15:59:43Z,113.3,B,,257.7,180.0,77.7,2026-09-13T17:57:17Z,2026-09-13T17:56:00Z,77.0,parada,ok
27288C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:53:00Z,2026-09-13T16:03:03Z,110.0,B,,257.7,180.0,77.7,2026-09-13T17:57:17Z,2026-09-13T17:56:00Z,77.0,parada,ok
27288C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:53:00Z,2026-09-13T16:23:04Z,89.9,B,,264.3,180.0,84.3,2026-09-13T17:57:24Z,2026-09-13T17:56:00Z,84.0,parada,ok
27288C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T17:53:00Z,2026-09-13T16:43:06Z,69.9,B,,242.9,180.0,62.9,2026-09-13T17:57:02Z,2026-09-13T17:56:00Z,62.0,parada,ok
75156C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:55:00Z,2026-09-13T15:58:23Z,116.6,B,,10.6,480.0,-469.4,2026-09-13T17:55:10Z,2026-09-13T18:03:00Z,-470.0,parada,ok
75156C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:55:00Z,2026-09-13T15:59:43Z,115.3,B,,8.7,480.0,-471.3,2026-09-13T17:55:08Z,2026-09-13T18:03:00Z,-472.0,parada,ok
75156C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:55:00Z,2026-09-13T16:03:03Z,112.0,B,,271.6,480.0,-208.4,2026-09-13T17:59:31Z,2026-09-13T18:03:00Z,-209.0,parada,ok
75156C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:55:00Z,2026-09-13T16:23:04Z,91.9,B,,297.1,480.0,-182.9,2026-09-13T17:59:57Z,2026-09-13T18:03:00Z,-183.0,parada,ok
75156C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:55:00Z,2026-09-13T16:43:06Z,71.9,B,,292.5,480.0,-187.5,2026-09-13T17:59:52Z,2026-09-13T18:03:00Z,-188.0,parada,ok
75156C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T17:55:00Z,2026-09-13T17:03:07Z,51.9,B,,337.9,480.0,-142.1,2026-09-13T18:00:37Z,2026-09-13T18:03:00Z,-143.0,parada,ok
75354C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:06:00Z,2026-09-13T16:33:03Z,93.0,B,,351.4,2880.0,-2528.6,2026-09-13T18:11:51Z,2026-09-13T18:54:00Z,-2529.0,delay_tren,ok
75354C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:06:00Z,2026-09-13T16:38:04Z,87.9,B,,334.0,2880.0,-2546.0,2026-09-13T18:11:34Z,2026-09-13T18:54:00Z,-2546.0,delay_tren,ok
75354C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:06:00Z,2026-09-13T16:43:06Z,82.9,B,,336.4,2880.0,-2543.6,2026-09-13T18:11:36Z,2026-09-13T18:54:00Z,-2544.0,delay_tren,ok
75354C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:06:00Z,2026-09-13T16:58:23Z,67.6,B,,365.3,2880.0,-2514.7,2026-09-13T18:12:05Z,2026-09-13T18:54:00Z,-2515.0,delay_tren,ok
75354C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:06:00Z,2026-09-13T17:03:07Z,62.9,B,,375.6,2880.0,-2504.4,2026-09-13T18:12:15Z,2026-09-13T18:54:00Z,-2505.0,delay_tren,ok
75354C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:06:00Z,2026-09-13T17:23:08Z,42.9,A,,267.8,2880.0,-2612.2,2026-09-13T18:10:27Z,2026-09-13T18:54:00Z,-2613.0,delay_tren,ok
27073C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:06:00Z,2026-09-13T15:58:23Z,127.6,B,,73.0,60.0,13.0,2026-09-13T18:07:13Z,2026-09-13T18:07:00Z,13.0,parada,ok
27073C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:06:00Z,2026-09-13T15:59:43Z,126.3,B,,74.0,60.0,14.0,2026-09-13T18:07:14Z,2026-09-13T18:07:00Z,14.0,parada,ok
27073C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:06:00Z,2026-09-13T16:03:03Z,123.0,B,,94.8,60.0,34.8,2026-09-13T18:07:34Z,2026-09-13T18:07:00Z,34.0,parada,ok
27073C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:06:00Z,2026-09-13T16:23:04Z,102.9,B,,71.7,60.0,11.7,2026-09-13T18:07:11Z,2026-09-13T18:07:00Z,11.0,parada,ok
27073C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:06:00Z,2026-09-13T16:43:06Z,82.9,B,,94.8,60.0,34.8,2026-09-13T18:07:34Z,2026-09-13T18:07:00Z,34.0,parada,ok
27073C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:06:00Z,2026-09-13T17:03:07Z,62.9,B,,48.0,60.0,-12.0,2026-09-13T18:06:48Z,2026-09-13T18:07:00Z,-12.0,parada,ok
27290C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:13:00Z,2026-09-13T15:58:23Z,134.6,B,,212.0,360.0,-148.0,2026-09-13T18:16:32Z,2026-09-13T18:19:00Z,-148.0,parada,ok
27290C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:13:00Z,2026-09-13T15:59:43Z,133.3,B,,233.2,360.0,-126.8,2026-09-13T18:16:53Z,2026-09-13T18:19:00Z,-127.0,parada,ok
27290C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:13:00Z,2026-09-13T16:03:03Z,129.9,B,,233.2,360.0,-126.8,2026-09-13T18:16:53Z,2026-09-13T18:19:00Z,-127.0,parada,ok
27290C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:13:00Z,2026-09-13T16:23:04Z,109.9,B,,216.0,360.0,-144.0,2026-09-13T18:16:36Z,2026-09-13T18:19:00Z,-144.0,parada,ok
27290C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:13:00Z,2026-09-13T16:43:06Z,89.9,B,,246.4,360.0,-113.6,2026-09-13T18:17:06Z,2026-09-13T18:19:00Z,-114.0,parada,ok
27290C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:13:00Z,2026-09-13T17:03:07Z,69.9,B,,205.2,360.0,-154.8,2026-09-13T18:16:25Z,2026-09-13T18:19:00Z,-155.0,parada,ok
75854C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:15:00Z,2026-09-13T15:58:23Z,136.6,B,,342.1,480.0,-137.9,2026-09-13T18:20:42Z,2026-09-13T18:23:00Z,-138.0,parada,ok
75854C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:15:00Z,2026-09-13T15:59:43Z,135.3,B,,332.0,480.0,-148.0,2026-09-13T18:20:32Z,2026-09-13T18:23:00Z,-148.0,parada,ok
75854C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:15:00Z,2026-09-13T16:03:03Z,131.9,B,,349.3,480.0,-130.7,2026-09-13T18:20:49Z,2026-09-13T18:23:00Z,-131.0,parada,ok
75854C7,C7,Madrid-Príncipe Pío,Alcalá de Henares,2026-09-13T18:15:00Z,2026-09-13T16:23:04Z,111.9,B,,342.1,480.0,-137.9,2026-09-13T18:20:42Z,2026-09-13T18:23:00Z,-138.0,parada,ok
75254C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:21:00Z,2026-09-13T16:53:04Z,87.9,B,,301.3,240.0,61.3,2026-09-13T18:26:01Z,2026-09-13T18:25:00Z,61.0,parada,ok
75254C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:21:00Z,2026-09-13T16:58:06Z,82.9,B,,306.0,240.0,66.0,2026-09-13T18:26:06Z,2026-09-13T18:25:00Z,66.0,parada,ok
75254C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:21:00Z,2026-09-13T16:58:23Z,82.6,B,,312.1,240.0,72.1,2026-09-13T18:26:12Z,2026-09-13T18:25:00Z,72.0,parada,ok
75254C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:21:00Z,2026-09-13T17:03:03Z,78.0,B,,309.0,240.0,69.0,2026-09-13T18:26:09Z,2026-09-13T18:25:00Z,69.0,parada,ok
75254C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:21:00Z,2026-09-13T17:03:07Z,77.9,B,,305.3,240.0,65.3,2026-09-13T18:26:05Z,2026-09-13T18:25:00Z,65.0,parada,ok
75254C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:21:00Z,2026-09-13T17:23:08Z,57.9,B,,320.5,240.0,80.5,2026-09-13T18:26:20Z,2026-09-13T18:25:00Z,80.0,parada,ok
75254C10,C10,Madrid-Atocha Cercanías,Pinar de las Rozas,2026-09-13T18:21:00Z,2026-09-13T17:43:10Z,37.8,A,,119.8,240.0,-120.2,2026-09-13T18:22:59Z,2026-09-13T18:25:00Z,-121.0,parada,ok
75158C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:25:00Z,2026-09-13T16:18:03Z,127.0,B,,-4.7,60.0,-64.7,2026-09-13T18:24:55Z,2026-09-13T18:26:00Z,-65.0,parada,ok
75158C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:25:00Z,2026-09-13T16:23:04Z,121.9,B,,-24.0,60.0,-84.0,2026-09-13T18:24:36Z,2026-09-13T18:26:00Z,-84.0,parada,ok
75158C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:25:00Z,2026-09-13T16:28:23Z,116.6,B,,1.1,60.0,-58.9,2026-09-13T18:25:01Z,2026-09-13T18:26:00Z,-59.0,parada,ok
75158C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:25:00Z,2026-09-13T16:43:06Z,101.9,B,,259.6,60.0,199.6,2026-09-13T18:29:19Z,2026-09-13T18:26:00Z,199.0,parada,ok
75158C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:25:00Z,2026-09-13T17:03:07Z,81.9,B,,307.3,60.0,247.3,2026-09-13T18:30:07Z,2026-09-13T18:26:00Z,247.0,parada,ok
75158C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:25:00Z,2026-09-13T17:23:08Z,61.9,B,,296.1,60.0,236.1,2026-09-13T18:29:56Z,2026-09-13T18:26:00Z,236.0,parada,ok
75158C10,C10,Villalba de Guadarrama,Pirámides,2026-09-13T18:25:00Z,2026-09-13T17:43:10Z,41.8,B,,288.3,60.0,228.3,2026-09-13T18:29:48Z,2026-09-13T18:26:00Z,228.0,parada,ok
27075C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:29:00Z,2026-09-13T16:13:23Z,135.6,B,,73.0,360.0,-287.0,2026-09-13T18:30:13Z,2026-09-13T18:35:00Z,-287.0,parada,ok
27075C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:29:00Z,2026-09-13T16:18:03Z,130.9,B,,94.8,360.0,-265.2,2026-09-13T18:30:34Z,2026-09-13T18:35:00Z,-266.0,parada,ok
27075C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:29:00Z,2026-09-13T16:23:04Z,125.9,B,,71.7,360.0,-288.3,2026-09-13T18:30:11Z,2026-09-13T18:35:00Z,-289.0,parada,ok
27075C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:29:00Z,2026-09-13T16:43:06Z,105.9,B,,70.3,360.0,-289.7,2026-09-13T18:30:10Z,2026-09-13T18:35:00Z,-290.0,parada,ok
27075C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:29:00Z,2026-09-13T17:03:07Z,85.9,B,,111.1,360.0,-248.9,2026-09-13T18:30:51Z,2026-09-13T18:35:00Z,-249.0,parada,ok
27075C3,C3,Aranjuez,Madrid-Chamartín-Clara Campoamor,2026-09-13T18:29:00Z,2026-09-13T17:23:08Z,65.9,B,,51.1,360.0,-308.9,2026-09-13T18:29:51Z,2026-09-13T18:35:00Z,-309.0,parada,ok
27292C4a,C4a,Alcobendas-San Sebastián de los Reyes,Parla,2026-09-13T18:33:00Z,2026-09-13T16:18:03Z,134.9,B,,233.2,960.0,-726.8,2026-09-13T18:36:53Z,2026-09-13T18:49:00Z,-727.0,parada,ok
